"or","de","Time","acm_id","sch_id"
"90064","1921+S+Maple+Ave.+Los+Angeles+CA+90011",1413,76,25
"90064","725+S.+Indiana+St.+Los+Angeles+CA+90023",1876,76,26
"90064","152+N.+Vermont+Ave.+Los+Angeles+CA+90004",1767,76,27
"90064","144+E+118th+St+Los+Angeles+CA+90061",1693,76,28
"90064","1940+E+111TH+St.+LOS+ANGELES+CA+90059",1717,76,29
"90064","322+LUCAS+AVELOS+ANGELES+CA+90017",1545,76,30
"90064","322+LUCAS+AVELOS+ANGELES+CA+90017",1545,76,31
"90064","322+LUCAS+AVELOS+ANGELES+CA+90017",1545,76,32
"90064","322+LUCAS+AVELOS+ANGELES+CA+90017",1545,76,33
"90034","147+E.+107th+Street+Los+Angeles+CA+90003",1891,77,1
"90034","10915+S.+Mc+Kinley+Ave.+Los+Angeles+CA+90059",2041,77,2
"90034","405+E+122nd+St+Los+Angeles+Ca+90061",1906,77,3
"90034","330+E.+93rd+St+Los+Angeles+CA+90003",1972,77,4
"90034","1575+W+2nd.+ST+Los+Angeles+CA+90026",1590,77,5
"90034","1575+W+2nd.+ST+Los+Angeles+CA+90026",1590,77,24
"90034","4410+McKinley+Ave+Los+Angeles+CA+90011",1632,77,6
"90034","3500+S.+Hill+St.+Los+Angeles+CA+90007",1373,77,8
"90034","1515+E.+104th+St.+Los+Angeles+CA+90002",2027,77,9
"90034","234+E+112TH+ST+LOS+ANGELES+CA+90061",1899,77,10
"90034","2510+E.+Sixth+St.+Los+Angeles+CA+90023",1696,77,11
"90034","1319+E+41st+St.+Los+Angeles+Ca+90011",1625,77,12
"90034","1319+E+41st+St.+Los+Angeles+Ca+90011",1625,77,19
"90034","650+S.+Union+Ave.+Los+Angeles+CA+90017",1521,77,13
"90034","2265+E.+103rd+St+Los+Angeles+CA+90002",2123,77,14
"90034","325+E+111th+St+Los+Angeles+CA+90061",1950,77,15
"90034","4131+S+Vermont+Ave+Los+Angeles+Ca+90037",1343,77,16
"90034","1650+E.+104th+St.+Los+Angeles+CA+90002",1996,77,17
"90034","1200+Plaza+del+Sol+Los+Angeles+CA+90033",1691,77,18
"90034","4505+S.+Raymond+Ave.+Los+Angeles+CA+90037",1333,77,20
"90034","3201+W.+8th+St.+Los+Angeles+CA+90010",1313,77,21
"90034","1700+W+46TH+ST+Los+Angeles+CA+90062",1296,77,22
"90034","456+S+Mathews+St+Los+Angeles+CA+90033",1678,77,23
"90034","1921+S+Maple+Ave.+Los+Angeles+CA+90011",1273,77,25
"90034","725+S.+Indiana+St.+Los+Angeles+CA+90023",1728,77,26
"90034","152+N.+Vermont+Ave.+Los+Angeles+CA+90004",1592,77,27
"90034","144+E+118th+St+Los+Angeles+CA+90061",1963,77,28
"90034","1940+E+111TH+St.+LOS+ANGELES+CA+90059",1859,77,29
"90034","322+LUCAS+AVELOS+ANGELES+CA+90017",1536,77,30
"90034","322+LUCAS+AVELOS+ANGELES+CA+90017",1536,77,31
"90034","322+LUCAS+AVELOS+ANGELES+CA+90017",1536,77,32
"90034","322+LUCAS+AVELOS+ANGELES+CA+90017",1536,77,33
"90255","147+E.+107th+Street+Los+Angeles+CA+90003",1181,78,1
"90255","10915+S.+Mc+Kinley+Ave.+Los+Angeles+CA+90059",1105,78,2
"90255","405+E+122nd+St+Los+Angeles+Ca+90061",1305,78,3
"90255","330+E.+93rd+St+Los+Angeles+CA+90003",980,78,4
"90255","1575+W+2nd.+ST+Los+Angeles+CA+90026",1857,78,5
"90255","1575+W+2nd.+ST+Los+Angeles+CA+90026",1857,78,24
"90255","4410+McKinley+Ave+Los+Angeles+CA+90011",1017,78,6
"90255","3500+S.+Hill+St.+Los+Angeles+CA+90007",1349,78,8
"90255","1515+E.+104th+St.+Los+Angeles+CA+90002",860,78,9
"90255","234+E+112TH+ST+LOS+ANGELES+CA+90061",1223,78,10
"90255","2510+E.+Sixth+St.+Los+Angeles+CA+90023",1310,78,11
"90255","1319+E+41st+St.+Los+Angeles+Ca+90011",948,78,12
"90255","1319+E+41st+St.+Los+Angeles+Ca+90011",948,78,19
"90255","650+S.+Union+Ave.+Los+Angeles+CA+90017",1763,78,13
"90255","2265+E.+103rd+St+Los+Angeles+CA+90002",683,78,14
"90255","325+E+111th+St+Los+Angeles+CA+90061",1170,78,15
"90255","4131+S+Vermont+Ave+Los+Angeles+Ca+90037",1475,78,16
"90255","1650+E.+104th+St.+Los+Angeles+CA+90002",846,78,17
"90255","1200+Plaza+del+Sol+Los+Angeles+CA+90033",1497,78,18
"90255","4505+S.+Raymond+Ave.+Los+Angeles+CA+90037",1478,78,20
"90255","3201+W.+8th+St.+Los+Angeles+CA+90010",1899,78,21
"90255","1700+W+46TH+ST+Los+Angeles+CA+90062",1561,78,22
"90255","456+S+Mathews+St+Los+Angeles+CA+90033",1316,78,23
"90255","1921+S+Maple+Ave.+Los+Angeles+CA+90011",1367,78,25
"90255","725+S.+Indiana+St.+Los+Angeles+CA+90023",1293,78,26
"90255","152+N.+Vermont+Ave.+Los+Angeles+CA+90004",2289,78,27
"90255","144+E+118th+St+Los+Angeles+CA+90061",1320,78,28
"90255","1940+E+111TH+St.+LOS+ANGELES+CA+90059",920,78,29
"90255","322+LUCAS+AVELOS+ANGELES+CA+90017",1778,78,30
"90255","322+LUCAS+AVELOS+ANGELES+CA+90017",1778,78,31
"90255","322+LUCAS+AVELOS+ANGELES+CA+90017",1778,78,32
"90255","322+LUCAS+AVELOS+ANGELES+CA+90017",1778,78,33
"91722","147+E.+107th+Street+Los+Angeles+CA+90003",2834,81,1
"91722","10915+S.+Mc+Kinley+Ave.+Los+Angeles+CA+90059",2720,81,2
"91722","405+E+122nd+St+Los+Angeles+Ca+90061",2714,81,3
"91722","330+E.+93rd+St+Los+Angeles+CA+90003",2913,81,4
"91722","1575+W+2nd.+ST+Los+Angeles+CA+90026",2381,81,5
"91722","1575+W+2nd.+ST+Los+Angeles+CA+90026",2381,81,24
"91722","4410+McKinley+Ave+Los+Angeles+CA+90011",2375,81,6
"91722","3500+S.+Hill+St.+Los+Angeles+CA+90007",2332,81,8
"91722","1515+E.+104th+St.+Los+Angeles+CA+90002",2714,81,9
"91722","234+E+112TH+ST+LOS+ANGELES+CA+90061",2760,81,10
"91722","2510+E.+Sixth+St.+Los+Angeles+CA+90023",1806,81,11
"91722","1319+E+41st+St.+Los+Angeles+Ca+90011",2226,81,12
"91722","1319+E+41st+St.+Los+Angeles+Ca+90011",2226,81,19
"91722","650+S.+Union+Ave.+Los+Angeles+CA+90017",2341,81,13
"91722","2265+E.+103rd+St+Los+Angeles+CA+90002",2707,81,14
"91722","325+E+111th+St+Los+Angeles+CA+90061",2742,81,15
"91722","4131+S+Vermont+Ave+Los+Angeles+Ca+90037",2656,81,16
"91722","1650+E.+104th+St.+Los+Angeles+CA+90002",2639,81,17
"91722","1200+Plaza+del+Sol+Los+Angeles+CA+90033",1721,81,18
"91722","4505+S.+Raymond+Ave.+Los+Angeles+CA+90037",2807,81,20
"91722","3201+W.+8th+St.+Los+Angeles+CA+90010",2629,81,21
"91722","1700+W+46TH+ST+Los+Angeles+CA+90062",2809,81,22
"91722","456+S+Mathews+St+Los+Angeles+CA+90033",1791,81,23
"91722","1921+S+Maple+Ave.+Los+Angeles+CA+90011",2125,81,25
"91722","725+S.+Indiana+St.+Los+Angeles+CA+90023",1592,81,26
"91722","152+N.+Vermont+Ave.+Los+Angeles+CA+90004",2472,81,27
"91722","144+E+118th+St+Los+Angeles+CA+90061",2873,81,28
"91722","1940+E+111TH+St.+LOS+ANGELES+CA+90059",2566,81,29
"91722","322+LUCAS+AVELOS+ANGELES+CA+90017",2270,81,30
"91722","322+LUCAS+AVELOS+ANGELES+CA+90017",2270,81,31
"91722","322+LUCAS+AVELOS+ANGELES+CA+90017",2270,81,32
"91722","322+LUCAS+AVELOS+ANGELES+CA+90017",2270,81,33
"90280","147+E.+107th+Street+Los+Angeles+CA+90003",1324,82,1
"90280","10915+S.+Mc+Kinley+Ave.+Los+Angeles+CA+90059",1163,82,2
"90280","405+E+122nd+St+Los+Angeles+Ca+90061",1106,82,3
"90280","330+E.+93rd+St+Los+Angeles+CA+90003",1120,82,4
"90280","1575+W+2nd.+ST+Los+Angeles+CA+90026",2159,82,5
"90280","1575+W+2nd.+ST+Los+Angeles+CA+90026",2159,82,24
"90280","4410+McKinley+Ave+Los+Angeles+CA+90011",1700,82,6
"90280","3500+S.+Hill+St.+Los+Angeles+CA+90007",1627,82,8
"90280","1515+E.+104th+St.+Los+Angeles+CA+90002",1021,82,9
"90280","234+E+112TH+ST+LOS+ANGELES+CA+90061",1220,82,10
"90280","2510+E.+Sixth+St.+Los+Angeles+CA+90023",1312,82,11
"90280","1319+E+41st+St.+Los+Angeles+Ca+90011",1477,82,12
"90280","1319+E+41st+St.+Los+Angeles+Ca+90011",1477,82,19
"90280","650+S.+Union+Ave.+Los+Angeles+CA+90017",2002,82,13
"90280","2265+E.+103rd+St+Los+Angeles+CA+90002",697,82,14
"90280","325+E+111th+St+Los+Angeles+CA+90061",1201,82,15
"90280","4131+S+Vermont+Ave+Los+Angeles+Ca+90037",1807,82,16
"90280","1650+E.+104th+St.+Los+Angeles+CA+90002",1005,82,17
"90280","1200+Plaza+del+Sol+Los+Angeles+CA+90033",1333,82,18
"90280","4505+S.+Raymond+Ave.+Los+Angeles+CA+90037",1826,82,20
"90280","3201+W.+8th+St.+Los+Angeles+CA+90010",2131,82,21
"90280","1700+W+46TH+ST+Los+Angeles+CA+90062",1847,82,22
"90280","456+S+Mathews+St+Los+Angeles+CA+90033",1291,82,23
"90280","1921+S+Maple+Ave.+Los+Angeles+CA+90011",1652,82,25
"90280","725+S.+Indiana+St.+Los+Angeles+CA+90023",960,82,26
"90280","152+N.+Vermont+Ave.+Los+Angeles+CA+90004",2249,82,27
"90280","144+E+118th+St+Los+Angeles+CA+90061",1288,82,28
"90280","1940+E+111TH+St.+LOS+ANGELES+CA+90059",826,82,29
"90280","322+LUCAS+AVELOS+ANGELES+CA+90017",1932,82,30
"90280","322+LUCAS+AVELOS+ANGELES+CA+90017",1932,82,31
"90280","322+LUCAS+AVELOS+ANGELES+CA+90017",1932,82,32
"90280","322+LUCAS+AVELOS+ANGELES+CA+90017",1932,82,33
"91505","147+E.+107th+Street+Los+Angeles+CA+90003",2503,6,1
"91505","10915+S.+Mc+Kinley+Ave.+Los+Angeles+CA+90059",2657,6,2
"91505","405+E+122nd+St+Los+Angeles+Ca+90061",2746,6,3
"91505","330+E.+93rd+St+Los+Angeles+CA+90003",2646,6,4
"91505","1575+W+2nd.+ST+Los+Angeles+CA+90026",1587,6,5
"91505","1575+W+2nd.+ST+Los+Angeles+CA+90026",1587,6,24
"91505","4410+McKinley+Ave+Los+Angeles+CA+90011",2278,6,6
"91505","3500+S.+Hill+St.+Los+Angeles+CA+90007",2073,6,8
"91505","1515+E.+104th+St.+Los+Angeles+CA+90002",2815,6,9
"91505","234+E+112TH+ST+LOS+ANGELES+CA+90061",2584,6,10
"91505","2510+E.+Sixth+St.+Los+Angeles+CA+90023",1662,6,11
"91505","1319+E+41st+St.+Los+Angeles+Ca+90011",2220,6,12
"91505","1319+E+41st+St.+Los+Angeles+Ca+90011",2220,6,19
"91505","650+S.+Union+Ave.+Los+Angeles+CA+90017",1779,6,13
"91505","2265+E.+103rd+St+Los+Angeles+CA+90002",2976,6,14
"91505","325+E+111th+St+Los+Angeles+CA+90061",2647,6,15
"91505","4131+S+Vermont+Ave+Los+Angeles+Ca+90037",2112,6,16
"91505","1650+E.+104th+St.+Los+Angeles+CA+90002",2826,6,17
"91505","1200+Plaza+del+Sol+Los+Angeles+CA+90033",1599,6,18
"91505","4505+S.+Raymond+Ave.+Los+Angeles+CA+90037",2286,6,20
"91505","3201+W.+8th+St.+Los+Angeles+CA+90010",1790,6,21
"91505","1700+W+46TH+ST+Los+Angeles+CA+90062",2380,6,22
"91505","456+S+Mathews+St+Los+Angeles+CA+90033",1618,6,23
"91505","1921+S+Maple+Ave.+Los+Angeles+CA+90011",2039,6,25
"91505","725+S.+Indiana+St.+Los+Angeles+CA+90023",1864,6,26
"91505","152+N.+Vermont+Ave.+Los+Angeles+CA+90004",1496,6,27
"91505","144+E+118th+St+Los+Angeles+CA+90061",2676,6,28
"91505","1940+E+111TH+St.+LOS+ANGELES+CA+90059",2791,6,29
"91505","322+LUCAS+AVELOS+ANGELES+CA+90017",1562,6,30
"91505","322+LUCAS+AVELOS+ANGELES+CA+90017",1562,6,31
"91505","322+LUCAS+AVELOS+ANGELES+CA+90017",1562,6,32
"91505","322+LUCAS+AVELOS+ANGELES+CA+90017",1562,6,33
"90022","147+E.+107th+Street+Los+Angeles+CA+90003",1842,7,1
"90022","10915+S.+Mc+Kinley+Ave.+Los+Angeles+CA+90059",1681,7,2
"90022","405+E+122nd+St+Los+Angeles+Ca+90061",1721,7,3
"90022","330+E.+93rd+St+Los+Angeles+CA+90003",1876,7,4
"90022","1575+W+2nd.+ST+Los+Angeles+CA+90026",1538,7,5
"90022","1575+W+2nd.+ST+Los+Angeles+CA+90026",1538,7,24
"90022","4410+McKinley+Ave+Los+Angeles+CA+90011",1424,7,6
"90022","3500+S.+Hill+St.+Los+Angeles+CA+90007",1357,7,8
"90022","1515+E.+104th+St.+Los+Angeles+CA+90002",1645,7,9
"90022","234+E+112TH+ST+LOS+ANGELES+CA+90061",1764,7,10
"90022","2510+E.+Sixth+St.+Los+Angeles+CA+90023",751,7,11
"90022","1319+E+41st+St.+Los+Angeles+Ca+90011",1245,7,12
"90022","1319+E+41st+St.+Los+Angeles+Ca+90011",1245,7,19
"90022","650+S.+Union+Ave.+Los+Angeles+CA+90017",1497,7,13
"90022","2265+E.+103rd+St+Los+Angeles+CA+90002",1673,7,14
"90022","325+E+111th+St+Los+Angeles+CA+90061",1729,7,15
"90022","4131+S+Vermont+Ave+Los+Angeles+Ca+90037",1597,7,16
"90022","1650+E.+104th+St.+Los+Angeles+CA+90002",1641,7,17
"90022","1200+Plaza+del+Sol+Los+Angeles+CA+90033",938,7,18
"90022","4505+S.+Raymond+Ave.+Los+Angeles+CA+90037",1720,7,20
"90022","3201+W.+8th+St.+Los+Angeles+CA+90010",1649,7,21
"90022","1700+W+46TH+ST+Los+Angeles+CA+90062",1838,7,22
"90022","456+S+Mathews+St+Los+Angeles+CA+90033",756,7,23
"90022","1921+S+Maple+Ave.+Los+Angeles+CA+90011",1133,7,25
"90022","725+S.+Indiana+St.+Los+Angeles+CA+90023",627,7,26
"90022","152+N.+Vermont+Ave.+Los+Angeles+CA+90004",1835,7,27
"90022","144+E+118th+St+Los+Angeles+CA+90061",1825,7,28
"90022","1940+E+111TH+St.+LOS+ANGELES+CA+90059",1519,7,29
"90022","322+LUCAS+AVELOS+ANGELES+CA+90017",1461,7,30
"90022","322+LUCAS+AVELOS+ANGELES+CA+90017",1461,7,31
"90022","322+LUCAS+AVELOS+ANGELES+CA+90017",1461,7,32
"90022","322+LUCAS+AVELOS+ANGELES+CA+90017",1461,7,33
"90007","147+E.+107th+Street+Los+Angeles+CA+90003",1053,142,1
"90007","10915+S.+Mc+Kinley+Ave.+Los+Angeles+CA+90059",1208,142,2
"90007","405+E+122nd+St+Los+Angeles+Ca+90061",1205,142,3
"90007","330+E.+93rd+St+Los+Angeles+CA+90003",1132,142,4
"90007","1575+W+2nd.+ST+Los+Angeles+CA+90026",803,142,5
"90007","1575+W+2nd.+ST+Los+Angeles+CA+90026",803,142,24
"90007","4410+McKinley+Ave+Los+Angeles+CA+90011",786,142,6
"90007","3500+S.+Hill+St.+Los+Angeles+CA+90007",396,142,8
"90007","1515+E.+104th+St.+Los+Angeles+CA+90002",1340,142,9
"90007","234+E+112TH+ST+LOS+ANGELES+CA+90061",1061,142,10
"90007","2510+E.+Sixth+St.+Los+Angeles+CA+90023",817,142,11
"90007","1319+E+41st+St.+Los+Angeles+Ca+90011",811,142,12
"90007","1319+E+41st+St.+Los+Angeles+Ca+90011",811,142,19
"90007","650+S.+Union+Ave.+Los+Angeles+CA+90017",588,142,13
"90007","2265+E.+103rd+St+Los+Angeles+CA+90002",1492,142,14
"90007","325+E+111th+St+Los+Angeles+CA+90061",1119,142,15
"90007","4131+S+Vermont+Ave+Los+Angeles+Ca+90037",535,142,16
"90007","1650+E.+104th+St.+Los+Angeles+CA+90002",1324,142,17
"90007","1200+Plaza+del+Sol+Los+Angeles+CA+90033",913,142,18
"90007","4505+S.+Raymond+Ave.+Los+Angeles+CA+90037",700,142,20
"90007","3201+W.+8th+St.+Los+Angeles+CA+90010",708,142,21
"90007","1700+W+46TH+ST+Los+Angeles+CA+90062",810,142,22
"90007","456+S+Mathews+St+Los+Angeles+CA+90033",832,142,23
"90007","1921+S+Maple+Ave.+Los+Angeles+CA+90011",455,142,25
"90007","725+S.+Indiana+St.+Los+Angeles+CA+90023",912,142,26
"90007","152+N.+Vermont+Ave.+Los+Angeles+CA+90004",962,142,27
"90007","144+E+118th+St+Los+Angeles+CA+90061",1202,142,28
"90007","1940+E+111TH+St.+LOS+ANGELES+CA+90059",1284,142,29
"90007","322+LUCAS+AVELOS+ANGELES+CA+90017",762,142,30
"90007","322+LUCAS+AVELOS+ANGELES+CA+90017",762,142,31
"90007","322+LUCAS+AVELOS+ANGELES+CA+90017",762,142,32
"90007","322+LUCAS+AVELOS+ANGELES+CA+90017",762,142,33
"91776","147+E.+107th+Street+Los+Angeles+CA+90003",2145,84,1
"91776","10915+S.+Mc+Kinley+Ave.+Los+Angeles+CA+90059",2032,84,2
"91776","405+E+122nd+St+Los+Angeles+Ca+90061",2032,84,3
"91776","330+E.+93rd+St+Los+Angeles+CA+90003",2220,84,4
"91776","1575+W+2nd.+ST+Los+Angeles+CA+90026",1674,84,5
"91776","1575+W+2nd.+ST+Los+Angeles+CA+90026",1674,84,24
"91776","4410+McKinley+Ave+Los+Angeles+CA+90011",1795,84,6
"91776","3500+S.+Hill+St.+Los+Angeles+CA+90007",1771,84,8
"91776","1515+E.+104th+St.+Los+Angeles+CA+90002",1994,84,9
"91776","234+E+112TH+ST+LOS+ANGELES+CA+90061",2067,84,10
"91776","2510+E.+Sixth+St.+Los+Angeles+CA+90023",1058,84,11
"91776","1319+E+41st+St.+Los+Angeles+Ca+90011",1626,84,12
"91776","1319+E+41st+St.+Los+Angeles+Ca+90011",1626,84,19
"91776","650+S.+Union+Ave.+Los+Angeles+CA+90017",1655,84,13
"91776","2265+E.+103rd+St+Los+Angeles+CA+90002",1940,84,14
"91776","325+E+111th+St+Los+Angeles+CA+90061",2034,84,15
"91776","4131+S+Vermont+Ave+Los+Angeles+Ca+90037",1955,84,16
"91776","1650+E.+104th+St.+Los+Angeles+CA+90002",1963,84,17
"91776","1200+Plaza+del+Sol+Los+Angeles+CA+90033",983,84,18
"91776","4505+S.+Raymond+Ave.+Los+Angeles+CA+90037",2091,84,20
"91776","3201+W.+8th+St.+Los+Angeles+CA+90010",1926,84,21
"91776","1700+W+46TH+ST+Los+Angeles+CA+90062",2265,84,22
"91776","456+S+Mathews+St+Los+Angeles+CA+90033",1030,84,23
"91776","1921+S+Maple+Ave.+Los+Angeles+CA+90011",1521,84,25
"91776","725+S.+Indiana+St.+Los+Angeles+CA+90023",933,84,26
"91776","152+N.+Vermont+Ave.+Los+Angeles+CA+90004",1806,84,27
"91776","144+E+118th+St+Los+Angeles+CA+90061",2156,84,28
"91776","1940+E+111TH+St.+LOS+ANGELES+CA+90059",1826,84,29
"91776","322+LUCAS+AVELOS+ANGELES+CA+90017",1632,84,30
"91776","322+LUCAS+AVELOS+ANGELES+CA+90017",1632,84,31
"91776","322+LUCAS+AVELOS+ANGELES+CA+90017",1632,84,32
"91776","322+LUCAS+AVELOS+ANGELES+CA+90017",1632,84,33
"91762","147+E.+107th+Street+Los+Angeles+CA+90003",3598,87,1
"91762","10915+S.+Mc+Kinley+Ave.+Los+Angeles+CA+90059",3523,87,2
"91762","405+E+122nd+St+Los+Angeles+Ca+90061",3523,87,3
"91762","330+E.+93rd+St+Los+Angeles+CA+90003",3758,87,4
"91762","1575+W+2nd.+ST+Los+Angeles+CA+90026",3104,87,5
"91762","1575+W+2nd.+ST+Los+Angeles+CA+90026",3104,87,24
"91762","4410+McKinley+Ave+Los+Angeles+CA+90011",3260,87,6
"91762","3500+S.+Hill+St.+Los+Angeles+CA+90007",3154,87,8
"91762","1515+E.+104th+St.+Los+Angeles+CA+90002",3475,87,9
"91762","234+E+112TH+ST+LOS+ANGELES+CA+90061",3502,87,10
"91762","2510+E.+Sixth+St.+Los+Angeles+CA+90023",2650,87,11
"91762","1319+E+41st+St.+Los+Angeles+Ca+90011",3062,87,12
"91762","1319+E+41st+St.+Los+Angeles+Ca+90011",3062,87,19
"91762","650+S.+Union+Ave.+Los+Angeles+CA+90017",3056,87,13
"91762","2265+E.+103rd+St+Los+Angeles+CA+90002",3562,87,14
"91762","325+E+111th+St+Los+Angeles+CA+90061",3543,87,15
"91762","4131+S+Vermont+Ave+Los+Angeles+Ca+90037",3440,87,16
"91762","1650+E.+104th+St.+Los+Angeles+CA+90002",3484,87,17
"91762","1200+Plaza+del+Sol+Los+Angeles+CA+90033",2487,87,18
"91762","4505+S.+Raymond+Ave.+Los+Angeles+CA+90037",3572,87,20
"91762","3201+W.+8th+St.+Los+Angeles+CA+90010",3389,87,21
"91762","1700+W+46TH+ST+Los+Angeles+CA+90062",3727,87,22
"91762","456+S+Mathews+St+Los+Angeles+CA+90033",2578,87,23
"91762","1921+S+Maple+Ave.+Los+Angeles+CA+90011",2943,87,25
"91762","725+S.+Indiana+St.+Los+Angeles+CA+90023",2514,87,26
"91762","152+N.+Vermont+Ave.+Los+Angeles+CA+90004",3247,87,27
"91762","144+E+118th+St+Los+Angeles+CA+90061",3630,87,28
"91762","1940+E+111TH+St.+LOS+ANGELES+CA+90059",3331,87,29
"91762","322+LUCAS+AVELOS+ANGELES+CA+90017",3053,87,30
"91762","322+LUCAS+AVELOS+ANGELES+CA+90017",3053,87,31
"91762","322+LUCAS+AVELOS+ANGELES+CA+90017",3053,87,32
"91762","322+LUCAS+AVELOS+ANGELES+CA+90017",3053,87,33
